known	unknown	DDC	DDE	TFC
0181IbnMubarak.Musnad.Shia001881-ara1	12520.bok.json	0.93969	~	~
0181IbnMubarak.Musnad.Shia001881-ara1	12991.bok.json	0.93935	~	~
0181IbnMubarak.Musnad.Shia001881-ara1	6601.bok.json	0.93772	~	~
0181IbnMubarak.Musnad.Shia001881-ara1	13175.bok.json	0.93577	~	~
0181IbnMubarak.Musnad.Shia001881-ara1	1456.bok.json	0.93558	~	~
0181IbnMubarak.Musnad.Shia001881-ara1	26359.bok.json	0.93226	~	~
0181IbnMubarak.Musnad.Shia001881-ara1	21570.bok.json	0.93194	~	~
0182AbuYusufYacqub.Kharaj.Shamela0026333-ara1	7241.bok.json	0.93624	~	~
0185IbnCimranMawsili.Zuhd.Shamela0029289-ara1	12991.bok.json	0.95563	~	~
0185IbnCimranMawsili.Zuhd.Shamela0029289-ara1	5597.bok.json	0.9486	~	~
0185IbnCimranMawsili.Zuhd.Shamela0029289-ara1	26510.bok.json	0.9403	~	~
0185IbnCimranMawsili.Zuhd.Shamela0029289-ara1	9567.bok.json	0.9385	~	~
0185IbnCimranMawsili.Zuhd.Shamela0029289-ara1	1198.bok.json	0.9372	~	~
0185IbnCimranMawsili.Zuhd.Shamela0029289-ara1	13047.bok.json	0.93655	~	~
0185IbnCimranMawsili.Zuhd.Shamela0029289-ara1	26424.bok.json	0.93252	~	~
0185IbnCimranMawsili.Zuhd.Shamela0029289-ara1	13064.bok.json	0.93243	~	~
0189MuhammadShaybani.JamicSaghir.JK000433-ara1	6160.bok.json	0.99582	~	0.98494
0189MuhammadShaybani.Kasb.Shamela0006163-ara1	6163.bok.json	0.99993	18.08	0.99977
0189MuhammadShaybani.Kasb.Shamela0006163-ara1	12164.bok.json	0.94837	~	~
0189MuhammadShaybani.Kasb.Shamela0006163-ara1	9080.bok.json	0.94586	~	~
0189MuhammadShaybani.Kasb.Shamela0006163-ara1	1708.bok.json	0.94579	~	~
0189MuhammadShaybani.Kasb.Shamela0006163-ara1	11244.bok.json	0.94048	~	~
0189MuhammadShaybani.Kasb.Shamela0006163-ara1	9260.bok.json	0.93967	~	~
0189MuhammadShaybani.Kasb.Shamela0006163-ara1	21499.bok.json	0.93871	~	~
0189MuhammadShaybani.Kasb.Shamela0006163-ara1	1702.bok.json	0.93539	~	~
0189MuhammadShaybani.Kasb.Shamela0006163-ara1	7597.bok.json	0.9328	~	~
0189MuhammadShaybani.Kasb.Shamela0006163-ara1	26141.bok.json	0.93071	~	~
0189MuhammadShaybani.Kasb.Shamela0006163-ara1	21812.bok.json	0.93058	~	~
0189MuhammadShaybani.Siyar.Shamela0007231-ara1	7231.bok.json	1.0	7.28	0.99997
0195IbnFudaylDabbi.Duca.Shamela0023102-ara1	23102.bok.json	0.99091	~	0.98713
0195MuarrijSadusi.HadhfMinNasabQuraysh.Shamela0000496-ara1	0496.bok.json	0.99981	30.74	0.99894
0195MuarrijSadusi.HadhfMinNasabQuraysh.Shamela0000496-ara1	0504.bok.json	0.96594	~	~
0195MuarrijSadusi.HadhfMinNasabQuraysh.Shamela0000496-ara1	12205.bok.json	0.9608	~	~
0195MuarrijSadusi.HadhfMinNasabQuraysh.Shamela0000496-ara1	9793.bok.json	0.95265	~	~
0195MuarrijSadusi.HadhfMinNasabQuraysh.Shamela0000496-ara1	9352.bok.json	0.94905	~	~
0197WakicIbnJarrah.Zuhd.JK011365-ara1	13047.bok.json	0.94726	~	~
0197WakicIbnJarrah.Zuhd.JK011365-ara1	13128.bok.json	0.93692	~	~
0197WakicIbnJarrah.Zuhd.JK011365-ara1	26510.bok.json	0.93063	~	~
0203CaliRida.Sahifa.Zaydiyya0000158-ara1	5728.bok.json	0.94832	~	~
0203CaliRida.Sahifa.Zaydiyya0000158-ara1	30257.bok.json	0.94529	~	~
0203CaliRida.Sahifa.Zaydiyya0000158-ara1	30558.bok.json	0.94033	~	~
0203CaliRida.Sahifa.Zaydiyya0000158-ara1	12752.bok.json	0.93773	~	~
0203CaliRida.Sahifa.Zaydiyya0000158-ara1	30644.bok.json	0.93769	~	~
0203CaliRida.Sahifa.Zaydiyya0000158-ara1	26467.bok.json	0.93737	~	~
0203CaliRida.Sahifa.Zaydiyya0000158-ara1	9584.bok.json	0.93729	~	~
0203CaliRida.Sahifa.Zaydiyya0000158-ara1	30306.bok.json	0.93679	~	~
0203CaliRida.Sahifa.Zaydiyya0000158-ara1	12750.bok.json	0.93422	~	~
0203CaliRida.Sahifa.Zaydiyya0000158-ara1	5715.bok.json	0.93341	~	~
0203CaliRida.Sahifa.Zaydiyya0000158-ara1	122397.bok.json	0.93221	~	~
0203CaliRida.Sahifa.Zaydiyya0000158-ara1	30700.bok.json	0.93192	~	~
0204AbuDawudTayalisi.Musnad.Shamela0001456-ara1	1456.bok.json	0.99999	28.69	0.99997
0204AbuDawudTayalisi.Musnad.Shamela0001456-ara1	9567.bok.json	0.95865	~	0.93874
0204AbuDawudTayalisi.Musnad.Shamela0001456-ara1	12520.bok.json	0.9449	~	~
0204AbuDawudTayalisi.Musnad.Shamela0001456-ara1	12991.bok.json	0.94075	~	~
0204AbuDawudTayalisi.Musnad.Shamela0001456-ara1	21570.bok.json	0.93735	~	~
0204AbuDawudTayalisi.Musnad.Shamela0001456-ara1	21670.bok.json	0.93167	~	~
0204IbnKalbi.AnsabKhayl.Shamela0009249-ara1	9249.bok.json	0.99681	41.4	0.99233
0204IbnKalbi.JamharatAnsab.Shamela0000504-ara1	0504.bok.json	0.99998	62.85	0.99989
0204IbnKalbi.JamharatAnsab.Shamela0000504-ara1	28172.bok.json	0.97023	~	~
0204IbnKalbi.JamharatAnsab.Shamela0000504-ara1	9352.bok.json	0.96764	~	~
0204IbnKalbi.JamharatAnsab.Shamela0000504-ara1	0496.bok.json	0.96572	~	~
0204IbnKalbi.JamharatAnsab.Shamela0000504-ara1	12205.bok.json	0.96031	~	~
0204IbnKalbi.JamharatAnsab.Shamela0000504-ara1	26929.bok.json	0.9507	~	~
0204IbnKalbi.JamharatAnsab.Shamela0000504-ara1	9793.bok.json	0.94917	~	~
0204IbnKalbi.JamharatAnsab.Shamela0000504-ara1	96966.bok.json	0.94859	~	~
0204IbnKalbi.JamharatAnsab.Shamela0000504-ara1	5881.bok.json	0.94529	~	~
0204IbnKalbi.NasabMacad.Shamela0028172-ara1	28172.bok.json	1.0	9.38	0.99999
0204IbnKalbi.NasabMacad.Shamela0028172-ara1	0504.bok.json	0.97046	~	~
0204IbnKalbi.NasabMacad.Shamela0028172-ara1	96966.bok.json	0.96741	~	~
0204IbnKalbi.NasabMacad.Shamela0028172-ara1	26929.bok.json	0.94829	~	~
0204IbnKalbi.NasabMacad.Shamela0028172-ara1	9352.bok.json	0.93152	~	~
0204Shafici.SunanMathura.JK000677-ara1	9567.bok.json	0.94749	~	~
0204Shafici.SunanMathura.JK000677-ara1	12991.bok.json	0.94301	~	~
0204Shafici.SunanMathura.JK000677-ara1	1456.bok.json	0.93827	~	~
0204Shafici.SunanMathura.JK000677-ara1	13175.bok.json	0.93389	~	~
0207IbnBakkarQaysi.Juz.Shamela0011475-ara1	13081.bok.json	0.93274	~	~
0207IbnBakkarQaysi.Juz.Shamela0011475-ara1	21618.bok.json	0.9303	~	~
0207Waqidi.Maghazi.Shamela0023680-ara1	35100.bok.json	0.97623	~	0.93023
0207Waqidi.Maghazi.Shamela0023680-ara1	23654.bok.json	0.93697	~	~
0207Waqidi.Maghazi.Shamela0023680-ara1	22771.bok.json	0.93652	~	~
0207Waqidi.Maghazi.Shamela0023680-ara1	12989.bok.json	0.93375	~	~
0209MacmarIbnMuthanna.Dibaj.Shamela0000636-ara1	0636.bok.json	0.99821	62.39	0.99592
0209MacmarIbnMuthanna.Dibaj.Shamela0000636-ara1	6738.bok.json	0.95394	~	~
0209MacmarIbnMuthanna.SharhNaqaidJarir.Sham19Y0013609-ara1	0636.bok.json	0.94171	~	~
0212IbnMuzahimMinqari.WaqcatSiffin.Shia003666-ara1	21554.bok.json	0.93573	~	~
0213IbnHisham.SiraNabawiyya.Shamela0023833-ara1	23833.bok.json	0.93258	~	~
0213IbnHisham.SiraNabawiyya.Shamela0023833-ara1	9351.bok.json	0.93227	~	~
0215AbuZaydAnsari.NawadirFiLugha.Sham19Y0133417-ara1	133417.bok.json	0.99947	51.32	0.99825
0216IbnQuraybAsmaci.Asmaciyyat.Shamela0006905-ara1	6904.bok.json	0.94757	~	~
0218CabdAclaGhassani.Nuskha.JK000601-ara1	9324.bok.json	0.94929	~	~
0218CabdAclaGhassani.Nuskha.JK000601-ara1	13146.bok.json	0.94393	~	~
0218CabdAclaGhassani.Nuskha.JK000601-ara1	29942.bok.json	0.93508	~	~
0218CabdAclaGhassani.Nuskha.JK000601-ara1	21703.bok.json	0.93378	~	~
0218CabdAclaGhassani.Nuskha.JK000601-ara1	9292.bok.json	0.9317	~	~
0219AbuNucaymIbnDukayn.Salat.Shamela0009644-ara1	13047.bok.json	0.93734	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	13175.bok.json	0.98017	~	0.95297
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	21570.bok.json	0.97422	~	0.94637
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	9567.bok.json	0.96656	~	0.94206
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	9595.bok.json	0.96614	~	0.93744
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	13096.bok.json	0.96346	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	12520.bok.json	0.96154	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	13104.bok.json	0.95523	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	29716.bok.json	0.95475	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	1198.bok.json	0.95395	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	8203.bok.json	0.95303	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	13064.bok.json	0.95201	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	26424.bok.json	0.95123	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	26564.bok.json	0.95003	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	26359.bok.json	0.94984	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	12991.bok.json	0.94788	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	21485.bok.json	0.94785	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	21476.bok.json	0.94497	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	26572.bok.json	0.942	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	26655.bok.json	0.93962	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	9398.bok.json	0.93744	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	9314.bok.json	0.93672	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	13081.bok.json	0.93656	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	26567.bok.json	0.93631	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	13140.bok.json	0.93628	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	26339.bok.json	0.93407	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	29857.bok.json	0.93297	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	13019.bok.json	0.93249	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	29779.bok.json	0.93187	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	22804.bok.json	0.93135	~	~
0219IbnMuslimBasri.Ahadith.Shamela0030305-ara1	13160.bok.json	0.93089	~	~
0219IbnZubayrHumaydi.Musnad.Shamela0008493-ara1	13081.bok.json	0.9439	~	~
0219IbnZubayrHumaydi.Musnad.Shamela0008493-ara1	13160.bok.json	0.94223	~	~
0219IbnZubayrHumaydi.Musnad.Shamela0008493-ara1	21618.bok.json	0.9324	~	~
0220AbuJacfarIskafi.MicyarWaMuwazana.Shia001900-ara1	37552.bok.json	0.9502	~	~
0220AbuJacfarIskafi.MicyarWaMuwazana.Shia001900-ara1	21720.bok.json	0.9402	~	~
0220AbuJacfarIskafi.MicyarWaMuwazana.Shia001900-ara1	1702.bok.json	0.93869	~	~
0220AbuJacfarIskafi.MicyarWaMuwazana.Shia001900-ara1	11789.bok.json	0.93737	~	~
0220AbuJacfarIskafi.MicyarWaMuwazana.Shia001900-ara1	96278.bok.json	0.93611	~	~
0220AbuJacfarIskafi.MicyarWaMuwazana.Shia001900-ara1	115132.bok.json	0.93442	~	~
0220AbuJacfarIskafi.MicyarWaMuwazana.Shia001900-ara1	36423.bok.json	0.93419	~	~
0220AbuJacfarIskafi.MicyarWaMuwazana.Shia001900-ara1	12400.bok.json	0.93395	~	~
0220AbuJacfarIskafi.MicyarWaMuwazana.Shia001900-ara1	1523.bok.json	0.93335	~	~
0220AbuJacfarIskafi.MicyarWaMuwazana.Shia001900-ara1	23692.bok.json	0.93334	~	~
0220AbuJacfarIskafi.MicyarWaMuwazana.Shia001900-ara1	1507.bok.json	0.93329	~	~
0220AbuJacfarIskafi.MicyarWaMuwazana.Shia001900-ara1	30897.bok.json	0.93199	~	~
0220AbuJacfarIskafi.MicyarWaMuwazana.Shia001900-ara1	7597.bok.json	0.93056	~	~
0221IbnAbiIyasCasqalani.Juz.Shamela0029703-ara1	13019.bok.json	0.93197	~	~
0221IbnAbiIyasCasqalani.Juz.Shamela0029703-ara1	29976.bok.json	0.93129	~	~
0223IbnSalihKatibLayth.Nuskha.Shamela0009633-ara1	21570.bok.json	0.94643	~	~
0223IbnSalihKatibLayth.Nuskha.Shamela0009633-ara1	9567.bok.json	0.94183	~	~
0223IbnSalihKatibLayth.Nuskha.Shamela0009633-ara1	13175.bok.json	0.93878	~	~
0223IbnSalihKatibLayth.Nuskha.Shamela0009633-ara1	13096.bok.json	0.93473	~	~
0223IbnSalihKatibLayth.Nuskha.Shamela0009633-ara1	9595.bok.json	0.93218	~	~
0223IbnSalihKatibLayth.Nuskha.Shamela0009633-ara1	12520.bok.json	0.93112	~	~
0224IbnMuhammadMadaini.Tacazi.Shamela0026863-ara1	26863.bok.json	0.99955	56.91	0.99907
0224QasimIbnSalam.KhutabWaMawaciz.Shamela0026510-ara1	26510.bok.json	0.99878	60.0	0.99506
0224QasimIbnSalam.KhutabWaMawaciz.Shamela0026510-ara1	12991.bok.json	0.93051	~	~
0224QasimIbnSalam.Silah.JK006959-ara1	7052.bok.json	0.98964	45.76	0.98862
0224QasimIbnSalam.Tuhur.Shamela0000262-ara1	0262.bok.json	0.9995	93.34	0.99913
0227IbnMansurKhurasani.Sunan.ShamAY0038067-ara1	13047.bok.json	0.93517	~	~
0227IbnMansurKhurasani.Sunan.ShamAY0038067-ara1	26510.bok.json	0.93209	~	~
0227IbnMansurKhurasani.TafsirMinSunanSacid.JK000784-ara1	13047.bok.json	0.93232	~	~
0227IbnMansurKhurasani.TafsirMinSunanSacid.JK000784-ara1	26510.bok.json	0.93026	~	~
0228IbnHammadKhuzaci.Fitan.Shia003470-ara1	13047.bok.json	0.99933	~	0.99629
0228IbnHammadKhuzaci.Fitan.Shia003470-ara1	26359.bok.json	0.94236	~	~
0228IbnHammadKhuzaci.Fitan.Shia003470-ara1	13175.bok.json	0.93889	~	~
0228IbnHammadKhuzaci.Fitan.Shia003470-ara1	1198.bok.json	0.93531	~	~
0228IbnHammadKhuzaci.Fitan.Shia003470-ara1	12991.bok.json	0.93017	~	~
0230IbnSacd.TabaqatKubra.Shamela0001686-ara1	9351.bok.json	0.99699	~	0.99375
0230IbnSacd.TabaqatKubra.Shamela0001686-ara1	1110.bok.json	0.93952	~	~
0230IbnSacd.TabaqatKubra.Shamela0001686-ara1	30769.bok.json	0.93532	~	~
0230IbnSacd.TarjamatHusayn.Shia003989-ara1	12404.bok.json	0.93223	~	~
0230YaclaIbnCibad.Juz.Shamela0009413-ara1	9413.bok.json	0.98101	20.12	0.95519
0231AbuNasrBahili.SharhDiwanDhiRumma.Sham19Y0016545-ara1	16545.bok.json	0.99987	24.43	0.99926
0231AbuTamam.Diwan.JK007583-ara1	148536.bok.json	0.95413	~	~
0231AbuTamam.Diwan.JK007583-ara1	148537.bok.json	0.93163	~	~
0231AbuTamam.Wahshiyyat.Shamela0036082-ara1	6904.bok.json	0.93845	~	~
0231IbnSallamJumahi.TabaqatFuhulShucara.JK001296-ara1	6738.bok.json	0.99999	5.74	0.99997
0231IbnSallamJumahi.TabaqatFuhulShucara.JK001296-ara1	0636.bok.json	0.9522	~	~
0231IbnSallamJumahi.TabaqatFuhulShucara.JK001296-ara1	9427.bok.json	0.9305	~	~
0232CabdAllahIbnCawnKharraz.Nuskha.ShamAY0033610-ara1	9567.bok.json	0.95338	~	~
0232CabdAllahIbnCawnKharraz.Nuskha.ShamAY0033610-ara1	21570.bok.json	0.95295	~	~
0232CabdAllahIbnCawnKharraz.Nuskha.ShamAY0033610-ara1	13175.bok.json	0.94313	~	~
0232CabdAllahIbnCawnKharraz.Nuskha.ShamAY0033610-ara1	12520.bok.json	0.94199	~	~
0232CabdAllahIbnCawnKharraz.Nuskha.ShamAY0033610-ara1	29716.bok.json	0.93448	123.32	~
0232CabdAllahIbnCawnKharraz.Nuskha.ShamAY0033610-ara1	13096.bok.json	0.93374	~	~
0232CabdAllahIbnCawnKharraz.Nuskha.ShamAY0033610-ara1	9595.bok.json	0.93164	~	~
0232CisaIbnSacidShashi.Hadith.ShamAY0033604-ara1	13047.bok.json	0.95675	~	~
0232CisaIbnSacidShashi.Hadith.ShamAY0033604-ara1	13175.bok.json	0.95219	~	~
0232CisaIbnSacidShashi.Hadith.ShamAY0033604-ara1	26359.bok.json	0.95108	~	~
0232CisaIbnSacidShashi.Hadith.ShamAY0033604-ara1	9567.bok.json	0.94874	~	~
0232CisaIbnSacidShashi.Hadith.ShamAY0033604-ara1	1198.bok.json	0.9457	~	~
0232CisaIbnSacidShashi.Hadith.ShamAY0033604-ara1	21570.bok.json	0.94532	~	~
0232CisaIbnSacidShashi.Hadith.ShamAY0033604-ara1	13064.bok.json	0.94199	~	~
0232CisaIbnSacidShashi.Hadith.ShamAY0033604-ara1	26510.bok.json	0.94162	~	~
0232CisaIbnSacidShashi.Hadith.ShamAY0033604-ara1	12520.bok.json	0.93889	~	~
0232CisaIbnSacidShashi.Hadith.ShamAY0033604-ara1	12991.bok.json	0.93805	~	~
0232CisaIbnSacidShashi.Hadith.ShamAY0033604-ara1	13160.bok.json	0.93598	~	~
0232CisaIbnSacidShashi.Hadith.ShamAY0033604-ara1	26424.bok.json	0.93323	~	~
0234AbuHasanSacdi.TasmiyatManRuwiya.JK000504-ara1	5881.bok.json	0.97414	~	0.9572
0234AbuHasanSacdi.TasmiyatManRuwiya.JK000504-ara1	0504.bok.json	0.96814	~	~
0234AbuHasanSacdi.TasmiyatManRuwiya.JK000504-ara1	9352.bok.json	0.96646	~	~
0234AbuHasanSacdi.TasmiyatManRuwiya.JK000504-ara1	5777.bok.json	0.95505	~	~
0234AbuHasanSacdi.TasmiyatManRuwiya.JK000504-ara1	28172.bok.json	0.95319	~	~
0234AbuHasanSacdi.TasmiyatManRuwiya.JK000504-ara1	5837.bok.json	0.94909	~	~
0234AbuHasanSacdi.TasmiyatManRuwiya.JK000504-ara1	96966.bok.json	0.94397	~	~
0234AbuHasanSacdi.TasmiyatManRuwiya.JK000504-ara1	9793.bok.json	0.94163	~	~
0234AbuHasanSacdi.TasmiyatManRuwiya.JK000504-ara1	5839.bok.json	0.93477	~	~
0234AbuHasanSacdi.TasmiyatManRuwiya.JK000504-ara1	12205.bok.json	0.93442	~	~
0234AbuHasanSacdi.TasmiyatManRuwiya.JK000504-ara1	0496.bok.json	0.9301	~	~
0234CaliIbnMadini.Cilal.ShamAY0034150-ara1	6038.bok.json	0.99232	~	0.96224
0234CaliIbnMadini.Cilal.ShamAY0034150-ara1	5834.bok.json	0.93919	~	~
0235IbnAbiShayba.Adab.Shamela0000638-ara1	13047.bok.json	0.95864	~	~
0235IbnAbiShayba.Adab.Shamela0000638-ara1	13175.bok.json	0.95015	~	~
0235IbnAbiShayba.Adab.Shamela0000638-ara1	26359.bok.json	0.93825	~	~
0235IbnAbiShayba.Adab.Shamela0000638-ara1	21570.bok.json	0.93785	~	~
0235IbnAbiShayba.Iman.Shamela0007767-ara1	13047.bok.json	0.9593	~	~
0235IbnAbiShayba.Iman.Shamela0007767-ara1	26359.bok.json	0.9371	~	~
0235IbnAbiShayba.Iman.Shamela0007767-ara1	13175.bok.json	0.93525	~	~
0235IbnAbiShayba.Iman.Shamela0007767-ara1	12991.bok.json	0.9315	~	~
0235IbnAbiShayba.Musnad.JK007049-ara1	12981.bok.json	0.94909	~	~
0235IbnAbiShayba.Musnad.JK007049-ara1	13159.bok.json	0.94515	~	~
0235IbnAbiShayba.Musnad.JK007049-ara1	29779.bok.json	0.93226	~	~
0235IbnYunusBaghdadi.Qada.JK011413-ara1	8219.bok.json	0.97829	88.08	0.95031
0236AbuCabdAllahZubayri.NasabQuraysh.JK009223-ara1	0504.bok.json	0.97457	~	0.93261
0236AbuCabdAllahZubayri.NasabQuraysh.JK009223-ara1	9793.bok.json	0.97154	~	~
0236AbuCabdAllahZubayri.NasabQuraysh.JK009223-ara1	9352.bok.json	0.97147	~	0.93979
0236AbuCabdAllahZubayri.NasabQuraysh.JK009223-ara1	12205.bok.json	0.96831	~	~
0236AbuCabdAllahZubayri.NasabQuraysh.JK009223-ara1	0496.bok.json	0.96191	~	~
0236AbuCabdAllahZubayri.NasabQuraysh.JK009223-ara1	5881.bok.json	0.93707	~	~
0236AbuCabdAllahZubayri.NasabQuraysh.JK009223-ara1	28172.bok.json	0.93195	~	~
0238IbnRahawayh.Musnad.Shia001913Vols-ara1	13159.bok.json	0.97008	~	0.95508
0238MuhammadBarjlani.KaramWaJawd.Shia001912-ara1	7755.bok.json	0.97317	~	0.9422
0238MuhammadBarjlani.KaramWaJawd.Shia001912-ara1	7819.bok.json	0.95244	~	~
0238MuhammadBarjlani.KaramWaJawd.Shia001912-ara1	21664.bok.json	0.94242	~	~
0238MuhammadBarjlani.KaramWaJawd.Shia001912-ara1	151099.bok.json	0.93498	~	~
0238MuhammadBarjlani.KaramWaJawd.Shia001912-ara1	30386.bok.json	0.9327	~	~
0238MuhammadBarjlani.KaramWaJawd.Shia001912-ara1	22579.bok.json	0.93267	~	~
0238MuhammadBarjlani.KaramWaJawd.Shia001912-ara1	13010.bok.json	0.93016	~	~
0240AbuHafsIbnZuraraTarsusi.Nuskha.ShamAY0032875-ara1	13081.bok.json	0.93857	~	~
0240AbuHafsIbnZuraraTarsusi.Nuskha.ShamAY0032875-ara1	29940.bok.json	0.93296	~	~
0240IbnYahyaKinani.Hida.Shamela0007610-ara1	7610.bok.json	0.98798	~	0.9785
0240KhalifaIbnKhayyat.Musnad.Shamela0012863-ara1	12863.bok.json	0.99811	52.59	0.99735
0240KhalifaIbnKhayyat.Musnad.Shamela0012863-ara1	13010.bok.json	0.95534	~	~
0240KhalifaIbnKhayyat.Musnad.Shamela0012863-ara1	29940.bok.json	0.95178	~	~
0240KhalifaIbnKhayyat.Musnad.Shamela0012863-ara1	13175.bok.json	0.94941	~	~
0240KhalifaIbnKhayyat.Musnad.Shamela0012863-ara1	21703.bok.json	0.94901	~	~
0240KhalifaIbnKhayyat.Musnad.Shamela0012863-ara1	13162.bok.json	0.94894	~	~
0240KhalifaIbnKhayyat.Musnad.Shamela0012863-ara1	13081.bok.json	0.94643	~	~
